emendaaprovadavalorredu,emendaapresentadavalorredu,emendaaprovadavalorrefor,emendaaprovadavalorcria,emenda,cd_exercicio,nomedoautor,emendaapresentadavalorrefor,emendaapresentadavalorcria,id
0.00,-1500000.00,0.00,0.00,2751,2014,EDIR SALES,0.00,1500000.00,3006
0.00,-800000.00,0.00,0.00,2752,2014,EDIR SALES,0.00,800000.00,3007
0.00,-800000.00,0.00,0.00,2753,2014,EDIR SALES,0.00,800000.00,3008
0.00,-1200000.00,0.00,0.00,2754,2014,EDIR SALES,0.00,1200000.00,3009
0.00,-800000.00,0.00,0.00,2755,2014,EDIR SALES,0.00,800000.00,3010
0.00,-800000.00,0.00,0.00,2756,2014,EDIR SALES,0.00,800000.00,3011
0.00,-1200000.00,0.00,0.00,2757,2014,EDIR SALES,0.00,1200000.00,3012
0.00,-5250000.00,0.00,0.00,2758,2014,EDIR SALES,0.00,5250000.00,3014
0.00,-4600000.00,0.00,0.00,2759,2014,EDIR SALES,0.00,4600000.00,3015
0.00,-2500000.00,0.00,0.00,2760,2014,EDIR SALES,0.00,2500000.00,3016
0.00,-10500000.00,0.00,0.00,2761,2014,EDIR SALES,0.00,10500000.00,3017
0.00,-4000000.00,0.00,0.00,2762,2014,EDIR SALES,0.00,4000000.00,3018
0.00,-12000000.00,0.00,0.00,2763,2014,EDIR SALES,0.00,12000000.00,3019
0.00,-1000000.00,0.00,0.00,2764,2014,EDIR SALES,0.00,1000000.00,3020
0.00,-1000000.00,0.00,0.00,2765,2014,EDIR SALES,0.00,1000000.00,3021
0.00,-1500000.00,0.00,0.00,2766,2014,EDIR SALES,0.00,1500000.00,3024
0.00,-700000.00,0.00,0.00,2767,2014,EDIR SALES,0.00,700000.00,3025
0.00,-2100000.00,0.00,0.00,2768,2014,EDIR SALES,0.00,2100000.00,3026
0.00,-1250000.00,0.00,0.00,2769,2014,EDIR SALES,0.00,1250000.00,3027
0.00,-4800000.00,0.00,0.00,2770,2014,EDIR SALES,0.00,4800000.00,3028
0.00,-1500000.00,0.00,0.00,2771,2014,EDIR SALES,0.00,1500000.00,3029
0.00,-1000000.00,0.00,0.00,2772,2014,EDIR SALES,0.00,1000000.00,3030
0.00,-4200000.00,0.00,0.00,2773,2014,EDIR SALES,0.00,4200000.00,3031
0.00,-300000.00,0.00,0.00,2774,2014,EDIR SALES,0.00,300000.00,3032
0.00,-300000.00,0.00,0.00,2775,2014,EDIR SALES,0.00,300000.00,3033
0.00,-1000000.00,0.00,0.00,2776,2014,EDIR SALES,0.00,1000000.00,3034
0.00,-300000.00,0.00,0.00,2777,2014,EDIR SALES,0.00,300000.00,3035
0.00,-900000.00,0.00,0.00,2778,2014,EDIR SALES,0.00,900000.00,3036
0.00,-3000000.00,0.00,0.00,2779,2014,EDIR SALES,0.00,3000000.00,3037
0.00,-3000000.00,0.00,0.00,2780,2014,EDIR SALES,0.00,3000000.00,3038
0.00,-1300000.00,0.00,0.00,2781,2014,EDIR SALES,0.00,1300000.00,3040
0.00,-500000.00,0.00,0.00,2782,2014,EDIR SALES,0.00,500000.00,3041
0.00,-1500000.00,0.00,0.00,2783,2014,EDIR SALES,0.00,1500000.00,3042
0.00,-350000.00,0.00,0.00,2784,2014,EDIR SALES,0.00,350000.00,3043
0.00,-1500000.00,0.00,0.00,2785,2014,EDIR SALES,0.00,1500000.00,3044
0.00,-1871730.00,0.00,0.00,2786,2014,EDIR SALES,0.00,1871730.00,3045
0.00,-400000.00,0.00,0.00,2787,2014,EDIR SALES,0.00,400000.00,3046
0.00,-600000.00,0.00,0.00,2788,2014,EDIR SALES,0.00,600000.00,3047
0.00,-1500000.00,0.00,0.00,2789,2014,EDIR SALES,0.00,1500000.00,3048
0.00,-4000000.00,0.00,0.00,2790,2014,EDIR SALES,0.00,4000000.00,3049
0.00,-100000.00,0.00,0.00,2791,2014,EDIR SALES,0.00,100000.00,3050
0.00,-300000.00,0.00,0.00,2792,2014,EDIR SALES,0.00,300000.00,3051
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,800000.00,3052
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,700000.00,3056
0.00,-500000.00,0.00,0.00,2793,2014,EDIR SALES,0.00,500000.00,3057
0.00,-400000.00,0.00,0.00,2794,2014,EDIR SALES,0.00,400000.00,3058
0.00,-400000.00,0.00,0.00,2795,2014,EDIR SALES,0.00,400000.00,3059
0.00,-400000.00,0.00,0.00,2796,2014,EDIR SALES,0.00,400000.00,3060
0.00,-400000.00,0.00,0.00,2797,2014,EDIR SALES,0.00,400000.00,3061
0.00,-400000.00,0.00,0.00,2798,2014,EDIR SALES,0.00,400000.00,3062
0.00,-400000.00,0.00,0.00,2799,2014,EDIR SALES,0.00,400000.00,3063
0.00,-400000.00,0.00,0.00,2800,2014,EDIR SALES,0.00,400000.00,3064
0.00,-400000.00,0.00,0.00,2801,2014,EDIR SALES,0.00,400000.00,3066
0.00,-400000.00,0.00,0.00,2802,2014,EDIR SALES,0.00,400000.00,3067
0.00,-400000.00,0.00,0.00,2803,2014,EDIR SALES,0.00,400000.00,3068
0.00,-400000.00,0.00,0.00,2804,2014,EDIR SALES,0.00,400000.00,3069
0.00,-400000.00,0.00,0.00,2805,2014,EDIR SALES,0.00,400000.00,3070
0.00,-400000.00,0.00,0.00,2806,2014,EDIR SALES,0.00,400000.00,3071
0.00,-400000.00,0.00,0.00,2807,2014,EDIR SALES,0.00,400000.00,3072
0.00,-400000.00,0.00,0.00,2808,2014,EDIR SALES,0.00,400000.00,3073
0.00,-400000.00,0.00,0.00,2809,2014,EDIR SALES,0.00,400000.00,3074
0.00,-400000.00,0.00,0.00,2810,2014,EDIR SALES,0.00,400000.00,3076
0.00,-400000.00,0.00,0.00,2811,2014,EDIR SALES,0.00,400000.00,3077
0.00,-400000.00,0.00,0.00,2812,2014,EDIR SALES,0.00,400000.00,3078
0.00,-600000.00,0.00,0.00,2813,2014,EDIR SALES,0.00,600000.00,3079
0.00,-600000.00,0.00,0.00,2814,2014,EDIR SALES,0.00,600000.00,3080
0.00,-600000.00,0.00,0.00,2815,2014,EDIR SALES,0.00,600000.00,3081
0.00,-400000.00,0.00,0.00,2816,2014,EDIR SALES,0.00,400000.00,3082
0.00,-4000000.00,0.00,0.00,2817,2014,EDIR SALES,0.00,4000000.00,3083
0.00,-16478608.20,0.00,0.00,2818,2014,EDIR SALES,0.00,16478608.20,3084
0.00,-46853520.00,0.00,0.00,2819,2014,EDIR SALES,0.00,46853520.00,3085
0.00,-11500000.00,0.00,0.00,2820,2014,EDIR SALES,0.00,11500000.00,3086
0.00,-300000.00,0.00,0.00,2821,2014,EDIR SALES,0.00,300000.00,3087
0.00,-70000.00,0.00,0.00,2822,2014,EDIR SALES,0.00,70000.00,3088
0.00,-150000.00,0.00,0.00,2823,2014,EDIR SALES,0.00,150000.00,3089
0.00,-70000.00,0.00,0.00,2824,2014,EDIR SALES,0.00,70000.00,3090
0.00,-120000.00,0.00,0.00,2825,2014,EDIR SALES,0.00,120000.00,3091
0.00,-120000.00,0.00,0.00,2826,2014,EDIR SALES,0.00,120000.00,3092
0.00,-120000.00,0.00,0.00,2827,2014,EDIR SALES,0.00,120000.00,3093
0.00,-100000.00,0.00,0.00,2828,2014,EDIR SALES,0.00,100000.00,3094
0.00,-50000.00,0.00,0.00,2829,2014,EDIR SALES,0.00,50000.00,3095
0.00,-150000.00,0.00,0.00,2830,2014,EDIR SALES,0.00,150000.00,3096
0.00,-40000.00,0.00,0.00,2831,2014,EDIR SALES,0.00,40000.00,3097
0.00,-8850000.00,0.00,0.00,2832,2014,EDIR SALES,0.00,8850000.00,3098
0.00,-800000.00,0.00,0.00,2833,2014,EDIR SALES,0.00,800000.00,3099
0.00,-3000000.00,0.00,0.00,2834,2014,EDIR SALES,0.00,3000000.00,3100
0.00,-2500000.00,0.00,0.00,2835,2014,EDIR SALES,0.00,2500000.00,3103
0.00,-8400000.00,0.00,0.00,2836,2014,EDIR SALES,0.00,8400000.00,3104
0.00,-200000.00,0.00,0.00,2837,2014,EDIR SALES,0.00,200000.00,3105
0.00,-3000000.00,0.00,0.00,2838,2014,EDIR SALES,0.00,3000000.00,3106
0.00,-600000.00,0.00,0.00,2839,2014,EDIR SALES,0.00,600000.00,3107
0.00,-150000.00,0.00,0.00,2840,2014,EDIR SALES,0.00,150000.00,3108
0.00,-250000.00,0.00,0.00,2841,2014,EDIR SALES,0.00,250000.00,3109
0.00,-150000.00,0.00,0.00,2842,2014,EDIR SALES,0.00,150000.00,3110
0.00,-300000.00,0.00,0.00,2843,2014,EDIR SALES,0.00,300000.00,3115
0.00,-120000.00,0.00,0.00,2844,2014,EDIR SALES,0.00,120000.00,3116
0.00,-1500000.00,0.00,0.00,2845,2014,EDIR SALES,0.00,1500000.00,3117
0.00,-250000.00,0.00,0.00,2846,2014,EDIR SALES,0.00,250000.00,3118
0.00,-2000000.00,0.00,0.00,2847,2014,EDIR SALES,0.00,2000000.00,3119
0.00,-1200000.00,0.00,0.00,2848,2014,EDIR SALES,0.00,1200000.00,3120
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,200000.00,3121
0.00,-800000.00,0.00,0.00,2849,2014,EDIR SALES,0.00,800000.00,3122
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,6357
0.00,-750000.00,0.00,0.00,2863,2014,EDIR SALES,0.00,750000.00,6360
0.00,-2000000.00,0.00,0.00,2865,2014,EDIR SALES,0.00,2000000.00,6377
0.00,-1100000.00,0.00,0.00,2864,2014,EDIR SALES,0.00,1100000.00,6367
0.00,-1800000.00,0.00,0.00,2867,2014,EDIR SALES,0.00,1800000.00,6399
0.00,-2400000.00,0.00,0.00,2868,2014,EDIR SALES,0.00,2400000.00,6401
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,6403
0.00,-900000.00,0.00,0.00,2866,2014,EDIR SALES,0.00,900000.00,6389
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,6393
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,6394
0.00,-10000.00,0.00,0.00,2874,2014,EDIR SALES,0.00,10000.00,6600
0.00,-7500000.00,0.00,0.00,2873,2014,EDIR SALES,0.00,7500000.00,6587
0.00,-1500000.00,0.00,0.00,2871,2014,EDIR SALES,0.00,1500000.00,6575
0.00,-2300000.00,0.00,0.00,2872,2014,EDIR SALES,0.00,2300000.00,6578
0.00,-2300000.00,0.00,0.00,2869,2014,EDIR SALES,0.00,2300000.00,6569
0.00,-1000000.00,0.00,0.00,2870,2014,EDIR SALES,0.00,1000000.00,6570
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,6840
0.00,-1200000.00,0.00,0.00,2883,2014,EDIR SALES,0.00,1200000.00,6832
0.00,-800000.00,0.00,0.00,2887,2014,EDIR SALES,0.00,800000.00,6937
0.00,-100000.00,0.00,100000.00,2897,2014,EDIR SALES,0.00,100000.00,6964
0.00,-350000.00,0.00,0.00,2888,2014,EDIR SALES,0.00,350000.00,6929
0.00,-50000.00,0.00,0.00,2875,2014,EDIR SALES,0.00,50000.00,6660
0.00,-200000.00,0.00,0.00,2876,2014,EDIR SALES,0.00,200000.00,6669
0.00,-200000.00,0.00,0.00,2877,2014,EDIR SALES,0.00,200000.00,6740
0.00,-120000.00,0.00,0.00,2878,2014,EDIR SALES,0.00,120000.00,6760
0.00,-300000.00,0.00,0.00,0,2014,EDIR SALES,0.00,300000.00,6766
0.00,-300000.00,0.00,0.00,2879,2014,EDIR SALES,0.00,300000.00,6783
0.00,-300000.00,0.00,0.00,2880,2014,EDIR SALES,0.00,300000.00,6789
0.00,-300000.00,0.00,0.00,2881,2014,EDIR SALES,0.00,300000.00,6794
0.00,-3000000.00,0.00,0.00,2882,2014,EDIR SALES,0.00,3000000.00,6802
0.00,-200000.00,0.00,0.00,2886,2014,EDIR SALES,0.00,200000.00,7168
0.00,0.00,0.00,0.00,2885,2014,EDIR SALES,0.00,0.00,7262
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,7309
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,7312
0.00,-800000.00,0.00,800000.00,2894,2014,EDIR SALES,0.00,800000.00,7313
0.00,-800000.00,0.00,800000.00,2895,2014,EDIR SALES,0.00,800000.00,7298
0.00,-1000.00,0.00,0.00,0,2014,EDIR SALES,0.00,1000.00,7291
0.00,-100000.00,0.00,100000.00,2896,2014,EDIR SALES,0.00,100000.00,6978
0.00,-2000000.00,0.00,0.00,2890,2014,EDIR SALES,0.00,2000000.00,7502
0.00,-200000.00,0.00,0.00,2889,2014,EDIR SALES,0.00,200000.00,7508
0.00,0.00,0.00,0.00,2884,2014,EDIR SALES,0.00,0.00,7387
0.00,-100000.00,0.00,100000.00,2899,2014,EDIR SALES,0.00,100000.00,7356
0.00,-100000.00,0.00,100000.00,2898,2014,EDIR SALES,0.00,100000.00,7327
0.00,-3500000.00,0.00,0.00,2891,2014,EDIR SALES,0.00,3500000.00,7494
0.00,-8000000.00,0.00,0.00,2892,2014,EDIR SALES,0.00,8000000.00,7482
0.00,-1500000.00,0.00,0.00,2893,2014,EDIR SALES,0.00,1500000.00,7465
0.00,0.00,0.00,0.00,0,2014,EDIR SALES,0.00,0.00,8005
0.00,-180000.00,0.00,0.00,2517,2014,EDUARDO TUMA,0.00,180000.00,7680
0.00,-400000.00,0.00,0.00,2514,2014,EDUARDO TUMA,0.00,400000.00,7671
0.00,-1500000.00,0.00,0.00,2516,2014,EDUARDO TUMA,0.00,1500000.00,7678
0.00,-100000.00,0.00,0.00,2490,2014,EDUARDO TUMA,0.00,100000.00,7456
0.00,-110000.00,0.00,0.00,2489,2014,EDUARDO TUMA,0.00,110000.00,7450
0.00,-40000.00,0.00,0.00,2492,2014,EDUARDO TUMA,0.00,40000.00,7481
0.00,-110000.00,0.00,0.00,2491,2014,EDUARDO TUMA,0.00,110000.00,7469
0.00,-100000.00,0.00,0.00,2488,2014,EDUARDO TUMA,0.00,100000.00,7443
0.00,-160000.00,0.00,0.00,2487,2014,EDUARDO TUMA,0.00,160000.00,7425
0.00,-240000.00,0.00,0.00,2482,2014,EDUARDO TUMA,0.00,240000.00,7326
0.00,-345000.00,0.00,0.00,2483,2014,EDUARDO TUMA,0.00,345000.00,7346
0.00,-100000.00,0.00,0.00,2484,2014,EDUARDO TUMA,0.00,100000.00,7366
0.00,-100000.00,0.00,0.00,2485,2014,EDUARDO TUMA,0.00,100000.00,7378
0.00,-350000.00,0.00,0.00,2486,2014,EDUARDO TUMA,0.00,350000.00,7385
0.00,-40000.00,0.00,0.00,2493,2014,EDUARDO TUMA,0.00,40000.00,7506
0.00,-40000.00,0.00,0.00,2495,2014,EDUARDO TUMA,0.00,40000.00,7525
0.00,-40000.00,0.00,0.00,2494,2014,EDUARDO TUMA,0.00,40000.00,7519
0.00,-3500000.00,0.00,0.00,2497,2014,EDUARDO TUMA,0.00,3500000.00,7534
0.00,-600000.00,0.00,0.00,2500,2014,EDUARDO TUMA,0.00,600000.00,7581
0.00,-40000.00,0.00,0.00,2496,2014,EDUARDO TUMA,0.00,40000.00,7530
0.00,-700000.00,0.00,0.00,2499,2014,EDUARDO TUMA,0.00,700000.00,7569
0.00,-1000000.00,0.00,0.00,2498,2014,EDUARDO TUMA,0.00,1000000.00,7549
0.00,-952418.59,0.00,0.00,2501,2014,EDUARDO TUMA,0.00,952418.59,7597
0.00,-1200000.00,0.00,0.00,2503,2014,EDUARDO TUMA,0.00,1200000.00,7609
0.00,-300000.00,0.00,0.00,2504,2014,EDUARDO TUMA,0.00,300000.00,7614
0.00,-78000.00,0.00,0.00,2502,2014,EDUARDO TUMA,0.00,78000.00,7604
0.00,-1200000.00,0.00,0.00,2505,2014,EDUARDO TUMA,0.00,1200000.00,7621
0.00,-150000.00,0.00,0.00,2515,2014,EDUARDO TUMA,0.00,150000.00,7674
0.00,-700000.00,0.00,0.00,2512,2014,EDUARDO TUMA,0.00,700000.00,7667
0.00,-800000.00,0.00,0.00,2513,2014,EDUARDO TUMA,0.00,800000.00,7668
0.00,-400000.00,0.00,0.00,2510,2014,EDUARDO TUMA,0.00,400000.00,7659
0.00,-800000.00,0.00,0.00,2511,2014,EDUARDO TUMA,0.00,800000.00,7664
0.00,-342300.00,0.00,0.00,2506,2014,EDUARDO TUMA,0.00,342300.00,7643
0.00,-5000000.00,0.00,0.00,2508,2014,EDUARDO TUMA,0.00,5000000.00,7650
0.00,-700000.00,0.00,0.00,2507,2014,EDUARDO TUMA,0.00,700000.00,7647
